Meizu/meizu_mx2/mx2:4.1.1/JRO03H/M04X.Flyme_2.4.1.1377326611:user/release-keys,1800
lge/u2_open_cis/u2:4.1.2/JZO54K/P76520d.4DEBAF7D:user/release-keys,2150
ZTE/N790S/deepblue:2.3.6/GRK39F/20121207.013715.11710:user/release-keys,1700
vivo/bbk77_cu_jb/bbk77_cu_jb:4.1.1/JRO03C/1366364528:user/test-keys,2000
samsung/GT-S5300/GT-S5300:2.3.6/GINGERBREAD/ZCLF1:user/release-keys,1200
unknown,1000
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P10_20130311.140700:user/test-keys,2800
GOB_I6/bird75_a_6628_ics/bird75_a_6628_ics:4.1/IMM76D/1361865763:user/test-keys,3000
sprd/sprdroid_base/hsdroid:4.3.1/MocorDroid4.3.1/W12.20_P-16_20130115.194407:user/test-keys,1420
SEMC/LT26i_1257-6919/LT26i:4.1.2/6.2.B.1.96/n7v_zg:user/release-keys,1750
TCT/OT986/OT986:4.0.3/C986-2SALCN1/R2:user/dev-keys,1800
unknown,1700
samsung/SCH-I699/SCH-I699:2.3.6/GINGERBREAD/FH20:user/release-keys,1
VEGA/VEGA_IM-A850L/ef50l:4.1.2/JZO54K/S1233225.EF50L_023:user/release-keys,2600
Newman/N2/C8690:4.0.3/IML74K/eng.buildsrv.20130205.115708:user/release-keys,3000
vivo/bbk73_gb/bbk73_gb:2.3.5/GRJ90/eng.compiler.1353135950:user/test-keys,1250
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P22_20121013.224517:user/test-keys,1500
K-Touch/T580/T580:2.3.7/960111_8461_V0526/eng.bxubuntu.20120811.181752:user/release-keys,1000
rk2928sdk/rk2928sdk/rk2928sdk:4.1.1/JRO03H/20121226.155734:eng/release-keys,2000
alps/ahong77_cu_ics2/ahong77_cu_ics2:4.0.4/IMM76D/1365740231:user/test-keys,2000
Lenovo/A630e/A630e:4.1.2/JZO54K/A630e_S211_130407:user/release-keys,2500
Huawei/MediaPad/hws10201w:4.1.2/HuaweiMediaPad/S1020XwaV1R1C233B003:user/release-keys,6600
htc_europe/htc_vivo/vivo:4.0.3/IML74K/65416.2:user/release-keys,1200
alps/mbk77_twn_cu_jb/mbk77_twn_cu_jb:4.1.2/JZO54K/1364454908:user/test-keys,3198
alps/mbk77_twn_cu_jb/mbk77_twn_cu_jb:4.1.2/JZO54K/1364454908:user/test-keys,3198
alps/mbk77_twn_cu_jb/mbk77_twn_cu_jb:4.1.2/JZO54K/1364454908:user/test-keys,3198
Xiaomi/aries/aries:4.1.1/JRO03L/JLB26.0:user/release-keys,3000
Meizu/meizu_mx/mx:4.1.1/JRO03H/M03X.Flyme_2.1.3.1364541672:user/release-keys,66666
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAI7.0:user/release-keys,3050
lge/x3_open_hk/x3:4.0.3/IML74K/LG-P880-V10e.1c27b3436f:user/release-keys,5000000
alps/q7es_lg_ape/q7es_lg_ape:4.3.0/JDQ39/1382925506:user/test-keys,50000
SEMC/LT26w_1266-3204/LT26w:4.0.4/6.1.A.2.50/zfd_zw:user/release-keys,2100
vivo/bbk75_cu_ics/bbk75_cu_ics:4.0.4/IMM76D/1359627554:user/test-keys,800
Lenovo/A789/A789:4.0.4/IMM76D/A789_S305_130503:user/release-keys,2000
alps/lcsh82_wet_jb5/lcsh82_wet_jb5:4.2.2/JDQ39/1384939618:user/test-keys,3200
MOTO/MB526_O2DE/umts_jordan:2.3.6/4.5.1-134_DFP-132/1317968148:user/release-keys,1500
V920,1800
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
vivo/bbk77_cu_jb/bbk77_cu_jb:4.1.1/JRO03C/1372730650:user/test-keys,2000
VEGA/VEGA_IM-A860K/ef51k:4.1.2/JZO54K/IM-A860K.008:user/release-keys,3140
JIAYU/V8/V8:4.2.1/JOP40D/1382427102:user/test-keys,3000
alps/k278/k278:4.2.2/JDQ39/1380525606:user/test-keys,1200
Lenovo/LePhone/A278t:2.3.5/MocorDroid2.3.5/A278t_S162_121214.20130227:user/release-keys,1500
samsung/GT-I8150/GT-I8150:2.3.6/GINGERBREAD/ZCKJ6:user/release-keys,20000
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
nubia/NX40X/NX40X:4.2.2/JDQ39/eng.nubia.20131121.100719:user/release-keys,22222222
qcom/msm8x25q_n451_f1/msm8x25q_n451_f1:4.1.2/JZO54K/eng.root.20130819.102935:eng/test-keys,200
Moto/ME865_hk/edison:4.1.2/6.7.2_GC-404/434:user/release-keys,1740
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAI7.0:user/release-keys,3050
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAI6.0:user/release-keys,3050
ZTE/ZTE-V955/ZTE-V955:4.0.4/IMM76I/eng.root.20130114.164336:user/release-keys,1800
Sony/C6602_1271-0119/C6602:4.1.2/10.1.A.1.395/dPp_rw:user/release-keys,158000
Coolpad/Coolpad7235/Coolpad7235:4.0.4/IMM76D/1357978568:user/release-keys,1580
Sony/S39h_1276-3375/S39h:4.2.2/16.0.A.0.36/eng.administrator.1373289311:user/release-keys,1700
Meizu/meizu_mx2/mx2:4.1.1/JRO03H/M04X.Flyme_2.4.1.1377326611:user/release-keys,1750
rk30sdk/rk30sdk/rk30sdk:4.2.2/JDQ39/eng.swfour.20130821.130452:eng/test-keys,1800
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P-16_20130115.194407:user/test-keys,1
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P-16_20130115.194407:user/test-keys,800000
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
Meizu/meizu_mx2/mx2:4.1.1/JRO03H/M04X.Flyme_2.4.1.1377326611:user/release-keys,1800
Retail_WG/MC002/MC002:4.2.1/Retail_WGMC002/MC002_H3_02.50_12241210:user/release-keys,3000
samsung/crater3gctc/crater3gctc:4.2.2/JDQ39/P709KEUAMG8:user/release-keys,2600
Huawei/MediaPad/hws10201w:4.1.2/HuaweiMediaPad/S1020XwaV1R1C233B003:user/release-keys,6600
ZOPO/bird75_a_gb2/bird75_a_gb2:2.3.6/GRK39F/1336468965:user/test-keys,1250
Meizu/meizu_mx2/mx2:4.2.1/JOP40D/M04X.Flyme_OS_3.2.1387281333:user/release-keys,1800
vivo/bbk89_cmcc_jb2/bbk89_cmcc_jb2:4.2.1/JOP40D/1376653954:user/test-keys,1200
Huawei/MT1-T00/hwmt1-t00:4.1.2/HuaweiMT1-T00/C01B108:user/ota-rel-keys,release-keys,4050
alps/hct17_ics2/hct17_ics2:4.0.4/IMM76D/1356528218:user/test-keys,1400
SEMC/LT26i_1257-8080/LT26i:4.1.2/6.2.B.1.96/n7v_zg:user/release-keys,1750
SEMC/LT26i_1257-8080/LT26i:4.1.2/6.2.B.1.96/n7v_zg:user/release-keys,1750
HTT:4.2.2/JDQ39/1387536008:user/test-keys,2700
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
/victor/ktouch/w806:2.3.7/GINGERBREAD/eng.victor.cm7.2:eng/test-keys,1300
T-smart/T_smart_D58/T-smart_D58:2.3.5/MocorDroid2.3.5/2.3.020.P2.D58:user/release-keys,1460
JIAYU/V8/V8:4.2.1/JOP40D/1382427102:user/test-keys,3000
generic/full_smdkv210/smdkv210:2.3.1/GINGERBREAD/eng.rd3.20120524.110646:eng/test-keys,800
generic/full_smdkv210/smdkv210:2.3.1/GINGERBREAD/eng.rd3.20120524.110646:eng/test-keys,800
samsung/GT-S5830i/GT-S5830i:2.3.6/GINGERBREAD/ZCLA4:user/release-keys,1350
BIMI/bird75_c_cu_ics/bird75_c_cu_ics:4.0.4/IMM76D/1358579290:user/test-keys,1350
vollo/msm8625/msm8625:4.1.2/JZO54K/eng.yep.20130407.141629:user/test-keys,2100
Huawei/G525-U00/hwG525-U00:4.1.2/HuaweiG525-U00/CHNC00B176:user/ota-rel-keys,release-keys,1750
samsung/GT-I9070/GT-I9070:2.3.6/GINGERBREAD/DXLD1:user/release-keys,1000000
Ramos/Ramosi9/Ramosi9:4.2.2/JDQ39/eng.svnadmin.20131118.122655:userdebug/test-keys,7000
ETON/d520/eton_d520:4.0.3/IML74K/D520C-V3_A39_20130810-130941:user/test-keys,1500
ATT/PantechP8010/oscar:4.1.2/JZO54K/oscar_0603:user/release-keys,1700
google/occam/mako:4.2.2/JDQ39/573038:user/release-keys,3150
Huawei/G700-U00/hwG700-U00:4.2.1/HuaweiG700-U00/C17B142:user/ota-rel-keys,release-keys,2150
MOTO/olympus/olympus:2.3.5/4.5.3-118_OLY-14/111106:user/release-keys,3000
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAL10.0:user/release-keys,3050
T9888_A/t3_2g_gx/t3_2g:4.0.3/IML74K/T3.GX.V3.01:user/test-keys,999999999
SEMC/ST18i_1251-9077/ST18i:2.3.4/4.0.2.A.0.62/wf_v3w:user/release-keys,1460
samsung/ja3gchnduoszn/ja3gchnduos:4.3/JSS15J/I9502ZNUEMK3:user/release-keys,7450
MOTO/dinara_cmcc/dinara_td:4.1.2/6.7.2_GC-404/430:user/release-keys,1780
Huawei/C8812/hwc8812:4.0.3/HuaweiC8812/C92B950:user/ota-rel-keys,release-keys,2350
KDDI/HTL21/dlxj:4.1.1/JRO03C/133490.1:user/release-keys,2000
Minte/l9qt_mt_g3/l9qt_mt_g3:4.2.1/JOP40D/1369365939:user/test-keys,1600
unknown,1
lge/lge_gelatods/gelatods_open-xx:2.3.4/GRJ22/V10g.1c1b5c890e:user/release-keys,1000
MOTO/EdisonPRC/edison:2.3.6/5.5.1-1_GC-90_EDISON-11/33:user/release-keys,1735
android/g7a_xd/g7a_xd:2.3.6/GRK39F/1358912465:user/test-keys,1600
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
samsung/m0zm/m0cmcc:4.1.2/JZO54K/I9308ZMEMH1:user/release-keys,2100
Lenovo/amazon_w/amazon_w:2.3.4/GINGERBREAD/193:user/release-keys,1500
ZTE/ZTE-N909/ZTE-N909:4.1.2/JZO54K/eng.root.20130423.130725:user/release-keys,1800
Colorfly/rk30sdk/rk30sdk:4.2.2/JDQ39/20130821:eng/test-keys,4400
samsung/jfltespr/jfltespr:4.2.2/JDQ39/L720VPUAMF9:user/release-keys,2600
Lenovo/LePhone/A278t:2.3.5/MocorDroid2.3.5/A278t_S162_121214.20130424:user/release-keys,1500
google/occam/mako:4.2.2/JDQ39/573038:user/release-keys,666
vivo/bbk17_td3001_jb/bbk17_td3001_jb:4.1.2/JZO54K/1370575029:user/test-keys,2000
vivo/bbk15_td3001_ics2/bbk15_td3001_ics2:4.0.4/IMM76D/1379226443:user/test-keys,1000
qcom/msm7627a/msm7627a:4.0.4/IMM76I/TBW591352_8376_V0810:user/test-keys,1950
Xiaomi/aries/aries:4.1.1/JRO03L/3.12.27:user/release-keys,1850
HTT:4.2.2/JDQ39/1386124639:user/test-keys,4000
alps/zpc2_jb2/zpc2_jb2:4.2.1/JOP40D/1387427287:user/test-keys,2500
CloudROM/hwc8825D/hwc8825D:4.0.4/IMM76/C8825D_S_2.1.39.117:userdebug/release-keys,1500
VEGA/VEGA_IM-A850S/ef48s:4.1.2/JZO54K/S0216222.EF48S_016:user/release-keys,2600
K-Touch/C986t/C986t:4.0.3/960510_8780_V0219/20130614.104802:user/release-keys,3000
K-Touch/C986t/C986t:4.0.3/960510_8780_V0219/20130614.104802:user/release-keys,1500
Huawei/G700-U00/hwG700-U00:4.2.1/HuaweiG700-U00/C00B136:user/ota-rel-keys,release-keys,2150
google/razor/flo:4.4.2/KOT49H/937116:user/release-keys,3000
Xiaomi/aries/aries:4.1.1/JRO03L/JLB24.0:user/release-keys,3100
lge/gvfhd_kt_kr/gvfhd:4.1.2/JZO54K/F220K10g.1384943405:user/release-keys,3100
V1268/v1268/v1268:4.0.4/GRK39F/:user/test-keys,1450
alps/vigor15_6626_gb2/vigor15_6626_gb2:2.3.6/GRK39F/1355553530:user/test-keys,1000
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P24_20121026.224157:user/test-keys,1450
Haier/HT-I617/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P8_20121106.185357:user/release-keys,1500
qcom/msm7627a/msm7627a:4.0.4/IMM76I/TBW591352_8376_V0812:user/test-keys,1420
Huawei/T8833/hwt8833:4.0.4/HuaweiT8833/C01B415:user/ota-rel-keys,release-keys,1730
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
google/hammerhead/hammerhead:4.4/KRT16M/893803:user/release-keys,2300
google/hammerhead/hammerhead:4.4/KRT16M/893803:user/release-keys,2800
alps/bird75_c_nand_gb2/bird75_c_nand_gb2:2.3.6/GRK39F/1351685927:user/test-keys,1400
HISENSE/EG901/EG901:2.3.6/GRK39F/13080607.svn29536:eng/test-keys,1300
Coolpad/Coolpad7268/Coolpad7268:4.1.2/JZO54K/4.1.034.P1.130315.7268:user/release-keys,11141111
onda/fiber_onda809q9p6/fiber-onda809q9p6:4.2.2/JDQ39/20131119:eng/test-keys,4000
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAL11.0:user/release-keys,3000
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAL11.0:user/release-keys,3050
Meizu/meizu_mx2/mx2:4.1.1/JRO03H/M04X.Flyme_2.4.1.1377326611:user/release-keys,2000
hosin/huaqin73cu_gb/huaqin73cu_gb:2.3.5/GRJ90/eng..20120716.211640:user/release-keys,1500
alps/vanzo72_wet_jb3/vanzo72_wet_jb3:4.2.2/JDQ39/1385691568:user/test-keys,2600
Meizu/meizu_mx/mx:4.1.1/JRO03H/M03X.Flyme_2.1.3.1364541672:user/release-keys,1700
samsung/aruba3gzm/aruba3gcmcc:4.1.2/JZO54K/I8268ZMAME1:user/release-keys,1700
vivo/msm8960/msm8960:4.2.2/JDQ39/eng.compiler.20131223.203657:user/test-keys,3400
Huawei/MediaPad/hws7930u:4.0.3/HuaweiMediaPad/S7931uV1R1C225B002:user/release-keys,6050
motorola/jordanplus_umts/jordanplus:4.3.1/JLS36I/20131207:user/release-keys,1650
Meizu/meizu_mx2/mx2:4.1.1/JRO03H/M04X.Flyme_2.4.1.1377326611:user/release-keys,1800
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5_Trout/W12.20_P20.01_PS3:user/test-keys,4
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5_Trout/W12.20_P20.01_PS3:user/test-keys,99999999999
TCT/Diablo/Diablo:4.1.1/JRO03C/vQBH-0:user/release-keys,100000000000
ZTE/U795/U795:4.0.4/IMM76D/eng.root.20121129.133831:user/release-keys,1600
alps/bird75_c_cu_ics/bird75_c_cu_ics:4.0.4/IMM76D/1366440747:user/test-keys,1400
alps/01v21_v89_gq3008s_89t/01v21_v89_gq3008s_89t:4.2.1/JOP40D/1382673823:user/test-keys,3800
Huawei/T8833/hwt8833:4.0.4/HuaweiT8833/C01B415:user/ota-rel-keys,release-keys,1700
samsung/aruba3gzm/aruba3gcmcc:4.1.2/JZO54K/I8268ZMAME1:user/release-keys,1700
Huawei/C8813D/hwc8813:4.1.1/HuaweiC8813D/C92B175:user/ota-rel-keys,release-keys,1500
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P-16_20130720:user/test-keys,100000
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
vivo/bbk89_cmcc_jb2/bbk89_cmcc_jb2:4.2.1/JOP40D/1385352006:user/test-keys,3000
nubia/NX40X/NX40X:4.2.2/JDQ39/eng.nubia.20130903.121216:user/release-keys,2300
unknown,1100
unknown,950
OPPO/OPPO_13017/X909T:4.2.2/JDQ39/1357823013:user/release-keys,2500
JIAYU/V8/V8:4.2.1/JOP40D/1383207222:user/test-keys,2000
Huawei/G520-0000/hwG520-0000:4.1.2/HuaweiG520-0000/C17B196:user/ota-rel-keys,release-keys,1800
TCL/Daniel_lite/Daniel_lite:4.1.2/JZO54K/eng.root.20130905.150153:user/test-keys,1500
verizon/solana_vzw/cdma_solana:4.1.2/JZO54K/20121104:user/release-keys,1200
lenovo/a65cu/a65cu:2.3.5/GRJ90/A65_S219_120307.20120307:user/release-keys,1500
Hisense/E910/E910:2.3.6/GRK39F/20120201.110908.svn6324:eng/test-keys,1630
ZTE/msm7630_zteu960/msm7630_zteu960:2.3.5/GRJ90/eng..20120618.123550:user/release-keys,1500
Retail_WG/MC002/MC002:4.2.1/Retail_WGMC002/MC002_H2_02.46_11261109:user/release-keys,3000
alps/v910a/v910a:2.3.6/GRK39F/1344503238:user/test-keys,1500
unknown,2000
Hisense/EG906/EG906:4.0.4/IMM76D/eng.08241220:eng/test-keys,1850
SPDEPHONE/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P20.01:user/test-keys,1800
htc_europe/villec2/villec2:4.1.2/JRO03C/157254.101:user/release-keys,1800
Lenovo/A670t/A670t:4.2.1/JOP40D/A670t_S016_130912:user/release-keys,1700
samsung/SPH-D710/SPH-D710:4.4.4/IMM76I/FF18:user/release-keys,2000
vivo/bbk72_t_jb3/bbk72_t_jb3:4.2.2/JDQ39/1384513041:user/test-keys,1700
GFIVE:4.2.1/JOP40D/1367051265:user/test-keys,2500
samsung/GT-S7500/GT-S7500:2.3.6/GINGERBREAD/XXMC2:user/release-keys,500
samsung/GT-S7500/GT-S7500:2.3.6/GINGERBREAD/XXMC2:user/release-keys,475
Xiaomi/aries/aries:4.1.1/JRO03L/JLB21.0:user/release-keys,3120
Spreadtrum/sp8825eaplus/sp8825ea:4.0.3/IML74K/eng.chenli.20130726.023253:user/test-keys,1000
motorola/MB886_att/qinara:4.1.2/9.8.78_100/12110644:user/test-keys,1800
google/occam/mako:4.4.2/KOT49H/937116:user/release-keys,100
vivo/bbk73_gb/bbk73_gb:2.3.5/GRJ90/eng.compiler.1353135950:user/test-keys,1220
Huawei/C8815/hwC8815:4.1.2/HuaweiC8815/C92B126:user/ota-rel-keys,release-keys,2300
Huawei/C8815/hwC8815:4.1.2/HuaweiC8815/C92B126:user/ota-rel-keys,release-keys,2300
Lenovo/A789/A789:4.0.4/IMM76D/A789_S233_130806:user/release-keys,100
Lenovo/A390t/A390t:4.0.3/IML74K/A390t_S004_130402:user/release-keys,1500
OBEE/sprdroid_base/hsdroid:4.0.1/MocorDroid4.0.1/W12.20_P20.01:user/test-keys,1200
samsung/GT-S5830/GT-S5830:2.3.4/GINGERBREAD/ZCKPB:user/release-keys,1800
Meizu/meizu_mx2/mx2:4.2.1/JOP40D/M04X.Flyme_OS_3.2.1385627731:user/release-keys,1800
Lenovo/LePhone/A390:4.0.4/LenovoLePhone/A390_S320_130402:user/release-keys,100
unknown,1880
Lovme/sprdroid_base/hsdroid:4.0/MocorDroid2.3.5/W12.20_P20.01:user/test-keys,1200
Lovme/sprdroid_base/hsdroid:4.0/MocorDroid2.3.5/W12.20_P20.01:user/test-keys,1200
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P10_20121013.165808:user/test-keys,1350
ZTE/P117A11/P117A11:4.0.4/IMM76D/eng.root.20130418.143716:user/release-keys,2000
ZTE/P188F03/P188F03:4.1.2/JZO54K/20130321.144612:user/release-keys,2000
alps/h012a/h012a:4.0.4/IMM76D/1359109874:user/test-keys,1000
HTT:4.2.2/JDQ39/1387536008:user/test-keys,2700
samsung/kylepluszc/kylepluschn:4.1.2/JZO54K/S7572ZCAMD2:user/release-keys,1500
aigo/msm7627_sku5/msm7627_sku5:2.3.4/GINGERBREAD/885:user/test-keys,1500
samsung/SGH-I717/SGH-I717:4.1.2/JZO54K/I717UCMD3:user/release-keys,2500
alps/l7e3_ymx/l7e3_ymx:4.1.1/JRO03C/1368007446:user/test-keys,1350
sprd/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P-5_20130403.212503:eng/test-keys,1500
htc_wwe/htc_ace/ace:2.3.3/GRI40/47853:user/release-keys,1250
Haier/HT-I617/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P8_20120812.031956:user/release-keys,1170
SEMC/LT26ii_1266-9060/LT26ii:4.1.2/6.2.B.1.96/n7v_zg:user/release-keys,1750
htc_wwe/htc_ace/ace:2.3.5/GRJ90/$:user/release-keys,1230
ZTE/P117A11/P117A11:4.0.4/IMM76D/eng.root.20130418.143716:user/release-keys,1600
android/g5c_oq2/g5c_oq2:2.3.6/GRK39F/eng.huangcairong.1347950809:user/test-keys,1000000
ChangHong/ChangHong-Z-ME/z-me:2.3.7/GWK74/7001_3_30B:user/release-keys,1350
CUBE/rk3026/rk3026:4.2.2/JDQ39/eng.liufeng.20131204.160911:eng/test-keys,2400
CUBE/rk3026/rk3026:4.2.2/JDQ39/eng.liufeng.20131204.160911:eng/test-keys,2400
MESSI/sprdroid_base/hsdroid:4.1.1/MocorDroid2.3.5/W12.20_P20.01:user/test-keys,1500
SBY/sprdroid_base/hsdroid:2.3.5/MocorDroid2.3.5/E7.SBY.V3.03:user/test-keys,1600
ZTE/lewa_v889d/v889d:4.0.4/IMM76D/eng.lewa.20131024.135511:eng/test-keys,2450
alps/g3e5_zlc2/g3e5_zlc2:4.1.1/JRO03C/1373630856:user/test-keys,1800
qcom/msm7627a/msm7627a:4.0.4/IMM76I/TBW592313_8532_V0357:user/test-keys,2150
generic/ventana_U930/ventana_U930:4.0.3/IML74K/user.ztetd.20121224.100634:user/release-keys,2180
Colorfly/rk30sdk/rk30sdk:4.2.2/JDQ39/20131010:eng/test-keys,4000
V920,1800
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
SEMC/MT25i_1265-0716/MT25i:4.0.4/4.1.B.0.587/tL1_3w:user/release-keys,1500
generic/kai/kai:4.0.3/IML74K/V03.026.2338:user/test-keys,1850
vivo/bbk17_td3001_jb/bbk17_td3001_jb:4.1.2/JZO54K/1380373072:user/test-keys,1700
lge/x3_open_hk/x3:4.0.3/IML74K/LG-P880-V10e.1c27b3436f:user/release-keys,1000000
lge/g2_open_cn/g2:4.2.2/JDQ39B/D80210g.1385191939:user/release-keys,2610
lge/g2_open_cn/g2:4.2.2/JDQ39B/D80210g.1385191939:user/release-keys,2610
samsung/lt013gzs/lt013g:4.2.2/JDQ39/T311ZSUAMG2:user/release-keys,4450
ZTE/N970/dana:4.0.4/IMM76D/20130307.101045:user/release-keys,1600
MOTO/MB526_RTDACH/umts_jordan:2.3.4/4.5.1-134_DFP-74/1313117579:user/release-keys,1450
htc/htc_asia_tw/endeavoru:4.2.2/JDQ39/231174.5:user/release-keys,1800
Xiaomi/pisces/pisces:4.2.1/JOP40D/3.12.20:user/release-keys,3050
Sony/C6603_1270-5695/C6603:4.2.2/10.3.1.A.2.67/vPd3rg:user/release-keys,2370
Lenovo/lenovo75_cu_gb/lenovo75_cu_gb:2.3.6/GRK39F/A750_S150_120530:user/release-keys,2000
qcom/msm7627a_v7_w655/msm7627a_v7_w655:2.3.5/GRJ90/eng.root.20130119.161748:eng/test-keys,1400
Sony/S39h_1275-3653/S39h:4.2.2/16.0.A.0.47/eng.administrator.1378381181:user/release-keys,2330
nubia/NX403A/NX403A:4.2.2/JDQ39/eng.nubia.20131212.184503:user/release-keys,2000
samsung/GT-I8150/GT-I8150:2.3.6/GINGERBREAD/ZCKJ6:user/release-keys,1200
ktouch/msm7627a/msm7627a:2.3.6/GRK39F/TBW591336_8376_V3110:user/release-keys,1500
vivo/bbk72_t_jb3/bbk72_t_jb3:4.2.2/JDQ39/1383296946:user/test-keys,1300
Meizu/meizu_mx2/mx2:4.1.1/JRO03H/M04X.Flyme_2.4.1.1377326611:user/release-keys,1900
alps/l7ret3_bxc_ds/l7ret3_bxc_ds:4.2.2/JDQ39/1386162361:user/test-keys,1800
google/passion/passion:2.3.4/GRJ22/121341:user/release-keys,1250
Bird/T9500/T9500:4.0.4/MocorDroid4.0.4/T9500_V2.00:usr/test-keys,1500
samsung/SGH-I997R/SGH-I997R:2.3.3/GINGERBREAD/UXKG3:user/release-keys,2800
samsung/cratertd3gzm/cratertd3g:4.2.2/JDQ39/I9158ZMUAMG4:user/release-keys,2600
Android/public/sp8825ea:4.3.0/IML74K/eng.jipeng.20131027.040048:user/test-keys,2500
unknown,1500
Lenovo/K900/K900:4.2.2/JDQ39/K900_1_S_2_019_0142_130927:user/releasekey,2500
MOTO/olyatt/olympus:2.3.4/4.5.91/110625:user/release-keys,3000
docomo/P_02E/P-02E:4.1.2/JZO54K/20130829.232640:user/release-keys,2100
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
samsung/m3xx/m3:4.1.2/JZO54K/I9305XXBMF1:user/release-keys,2101
SEMC/LT28h_1266-0296/LT28h:4.1.2/6.2.B.0.211/LL__zg:user/release-keys,1800
yusu/bird73_gb/bird73_gb:2.3.5/GRJ90/eng.shen.1326089906:user/test-keys,1650
samsung/m0zc/m0chn:4.1.1/JRO03C/I9300ZCDLJ5:user/release-keys,1000
YLT,3000
YLT,3000
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAL10.0:user/release-keys,3050
Xiaomi/pisces/pisces:4.2.1/JOP40D/JXCCNAI7.0:user/release-keys,3080
Lenovo/A789/A789:4.0.4/IMM76D/A789_S_2.1.39.159:user/release-keys,2000
samsung/GT-I9070/GT-I9070:4.1.2/JZO54K/I9070DXAMD1:user/release-keys,1450
samsung/t0ltespr/t0ltespr:4.3/JSS15J/L900VPUBMK4:user/release-keys,3100
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
Haier/HT-I617/hsdroid:2.3.5/MocorDroid2.3.5/W12.20_P8_20120812.031956:user/release-keys,800
Huawei/C8950D/hwc8950D:4.0.4/HuaweiC8950D/C92B955:user/ota-rel-keys,release-keys,2000
VLAND/sprdroid_base/hsdroid:4.0.4/MocorDroid4.0.4/W12.20_P20.01:user/test-keys,1450
VLAND/sprdroid_base/hsdroid:4.0.4/MocorDroid4.0.4/W12.20_P20.01:user/test-keys,1500
google/hammerhead/hammerhead:4.4.2/KOT49H/937116:user/release-keys,2300
ZTE/P188T10/P188T10:4.1.2/JZO54K/eng.root.20131010.180741:user/release-keys,3000000
htc_europe/villec2/villec2:4.1.1/JRO03C/157254.101:user/release-keys,1730
HUAWEI/U8850/hwu8850:2.3.7/HuaweiU8850/CHNC00B307SP20:user/release-keys,1400
alps/vigor17_ics2/vigor17_ics2:4.0.4/IMM76D/1366773564:user/test-keys,2200
motorola/ME865_cn/edison:4.0.4/6.7.2_GC-180-EDS-20/31:user/release-keys,3200
alps/E939/E939:4.2.1/GRK39F/eng.release-builder.1354344898:eng/test-keys,45000
ZTE/U790/U790:2.3.6/GRK39F/eng.root.20121109.162605:user/release-keys,1200
alps/k278/k278:4.2.2/JDQ39/1380525606:user/test-keys,1200
MOTO/MB525_RTNORD/umts_jordan/jordan:2.2.3.23.4.2-2.3.23 302080923:user/release-keys,1650
htc_europe/pyramid/pyramid:4.0.4/IML74K/68035.110:user/release-keys,1730
Coolpad/Coolpad7290/Coolpad7290:4.0.4/IMM76D/1347868216:user/release-keys,2000
